arm,dataset,cost_no_battery,cost_oracle,cost_prophet,buy_no_battery,buy_oracle,buy_prophet,sell_no_battery,sell_oracle,sell_prophet,gross_oracle,energy_oracle,power_oracle,fixed_oracle,termadj_oracle,peakkw_oracle,efc_oracle,gross_prophet,energy_prophet,power_prophet,fixed_prophet,termadj_prophet,peakkw_prophet,efc_prophet,cost_milp_full,gross_milp_full,energy_milp_full,power_milp_full,fixed_milp_full,termadj_milp_full,peakkw_milp_full,efc_milp_full,efc_no_battery,fixed_no_battery,cost_self_consumption,efc_self_consumption,fixed_self_consumption,cost_fixed_schedule,efc_fixed_schedule,fixed_fixed_schedule,cost_delayed_pv_charge,efc_delayed_pv_charge,fixed_delayed_pv_charge,cost_price_threshold,efc_price_threshold,fixed_price_threshold,cost_price_rank_daily,efc_price_rank_daily,fixed_price_rank_daily,cost_tariff_arbitrage,efc_tariff_arbitrage,fixed_tariff_arbitrage,cost_price_oracle,efc_price_oracle,fixed_price_oracle,total_delayed_pv_charge,total_fixed_schedule,total_milp_full,total_no_battery,total_oracle,total_price_oracle,total_price_rank_daily,total_price_threshold,total_prophet,total_self_consumption,total_tariff_arbitrage,full_period_bound_is_exact,gen_mae,gen_rmse,gen_nmae,gen_skill_vs_naive,gen_mae_first_month,gen_mae_last_month,con_mae,con_rmse,con_nmae,con_skill_vs_naive,con_mae_first_month,con_mae_last_month,run_status,cost_peak_shaving,efc_peak_shaving,fixed_peak_shaving,cost_self_consumption_peak_shaving,efc_self_consumption_peak_shaving,fixed_self_consumption_peak_shaving,total_peak_shaving,total_self_consumption_peak_shaving,runtime_s,cycle_cost_reporting_eur_per_efc
AU_H24,Ausgrid 158,1095.9702999644144,747.0163438546391,901.1715447534793,6029.782,4712.499643642659,5421.4284821864,2108.627,601.1499529085874,1303.836555325304,746.2148211765126,746.2148211765126,0.0,705.3016666664521,0.801522678126496,5.268,189.22046789473683,900.3700220753528,900.3700220753528,0.0,705.3016666664521,0.801522678126496,5.268,195.30264668517017,746.153682228955,746.7548242375498,746.7548242375498,0.0,705.3016666664521,-0.601142008594872,5.576,189.39689763157895,0.0,705.3016666664521,832.0613105340775,137.93174725,705.3016666664521,806.0716025907407,145.71354775000003,705.3016666664521,837.8029888802372,133.63619600802792,705.3016666664521,749.1886118150986,239.39656250000021,705.3016666664521,747.0691572427932,241.65295500000016,705.3016666664521,817.2303428530325,271.87618318839884,705.3016666664521,747.9681949325851,238.12641225000024,705.3016666664521,893.4847372169155,866.7855808199074,825.0690562421129,1095.9702999644144,825.8582054774461,847.1875333700852,847.7578884927932,848.9371795234321,982.5476475389669,889.5328718882441,930.5120858481987,True,0.3022919677746217,0.6031909588057504,0.8636668293188308,-1.2178501870256944,0.20785206393536954,0.3604072062447988,0.35096684215654195,0.5008975991389493,0.44001188699222205,-0.6375232420838362,0.25010557443935294,0.4067895845066738,cached,,,,,,,,,,
AU_H24,Ausgrid 168,471.40158449078547,263.31277951704544,355.01669691028917,2330.559,1677.4984558587257,2330.2493776875976,782.124,21.37637135041554,677.2247703625721,262.51125683891894,262.51125683891894,0.0,705.3016666664521,0.801522678126496,4.45,108.82844131578948,354.21517423216267,354.21517423216267,0.0,705.3016666664521,0.801522678126496,4.45,105.81038662438388,264.00693428244733,264.6080762910422,264.6080762910422,0.0,705.3016666664521,-0.601142008594872,4.449999999999999,103.23346210526317,0.0,705.3016666664521,336.7056810591582,70.96669100000008,705.3016666664521,298.3513265963633,90.01687074999998,705.3016666664521,336.7056810591582,70.96669100000008,705.3016666664521,254.04362283809988,196.84861400000136,705.3016666664521,250.0331742707017,198.60780475000124,705.3016666664521,333.88449674753235,138.77656871874896,705.3016666664521,249.9900416321365,197.16216275000136,705.3016666664521,366.2751356424916,335.85835607552997,307.020876826307,471.40158449078547,308.65796339862436,332.1409427779704,332.7864262498689,336.06387867143377,399.10435800378247,366.2751356424916,391.70806704701107,True,0.08835353244571194,0.1513592234270246,0.4716070361871303,-0.14239633510764738,0.07261436401388238,0.08001945775989916,0.2223173481234736,0.3250753146293306,0.610581373665971,-0.0786043493989328,0.29143885497497785,0.25678031166199217,cached,,,,,,,,,,
AU_H24,Ausgrid 172,718.0561547833407,495.83378950777274,580.6486640058879,3466.299,3155.035606301939,3778.8318128536093,467.297,42.5187820429363,651.3271535324681,495.03226682964623,495.03226682964623,0.0,705.3016666664521,0.801522678126496,5.592,114.50675184210527,579.8471413277614,579.8471413277614,0.0,705.3016666664521,0.801522678126496,5.592,129.11028344111185,494.84535330831903,495.4464953169139,495.4464953169139,0.0,705.3016666664521,-0.601142008594872,5.592,112.81388815789474,0.0,705.3016666664521,647.9551749937156,40.30952950000021,705.3016666664521,515.2324201163101,113.28433624999998,705.3016666664521,647.941983074421,40.30952950000021,705.3016666664521,481.8849724623568,205.9240697500024,705.3016666664521,477.40752538242003,208.09056225000217,705.3016666664521,539.2170137670378,172.56256802730678,705.3016666664521,480.14402935816247,205.1912462500024,705.3016666664521,664.7376203660878,562.4342268871434,541.8511400407751,718.0561547833407,543.54493610865,565.6403819623301,564.1119263199209,567.6866681915245,634.4446154396845,664.7508122853823,611.1180837784156,True,0.08867089960542208,0.15649003408531176,0.5898424852386932,-0.34553250995779794,0.0691700299050568,0.07106840532038258,0.31242991342573534,0.4619820890791877,0.6341416040417708,-0.10003767760176241,0.44612335100208644,0.4288495193582569,cached,,,,,,,,,,
AU_H24,Ausgrid 179,732.4252124352136,521.8675449897736,601.4766249533034,3448.159,3166.4034208171747,3807.739408528879,403.714,16.17463434903048,636.130054562284,521.0660223116471,521.0660223116471,0.0,705.3016666664521,0.801522678126496,5.7620000000000005,106.97394578947369,600.6751022751769,600.6751022751769,0.0,705.3016666664521,0.801522678126496,5.7620000000000005,127.8062936084774,521.7876879934134,522.3888300020083,522.3888300020083,0.0,705.3016666664521,-0.601142008594872,5.762000000000001,103.89590815789475,0.0,705.3016666664521,660.4187156089893,36.81518850000009,705.3016666664521,536.5872235701399,112.27625075,705.3016666664521,660.4187156089893,36.81518850000009,705.3016666664521,497.4641666405215,212.08914825000056,705.3016666664521,494.1383272130153,213.36428250000085,705.3016666664521,562.5778767280159,166.66031821808542,705.3016666664521,496.56622676968163,210.83122375000045,705.3016666664521,675.7583774839893,583.3689947159733,565.0776497258696,732.4252124352136,566.4400224020543,584.4125699988485,583.0401115880156,585.8346450780217,654.7292472901689,675.7583774839893,632.0196759855514,True,0.07701941530567921,0.1350218296218559,0.5099555629039474,-0.15712995663957452,0.05989088789680995,0.06724718798644701,0.3310780834877045,0.5037280548121171,0.6640540273210723,-0.10205794336517804,0.6740484434036963,0.5963645115305581,cached,,,,,,,,,,
AU_H24,Ausgrid 180,610.4112181154017,394.16674641950397,482.3830480390937,3270.559,2518.6405217590027,3248.9072372910405,1022.7570000000001,141.5436574030471,849.5297940058988,393.36522374137746,393.36522374137746,0.0,705.3016666664521,0.801522678126496,5.376,129.88217552631576,481.5815253609672,481.5815253609672,0.0,705.3016666664521,0.801522678126496,5.376,151.59145755988183,390.0210365706199,390.6221785792148,390.6221785792148,0.0,705.3016666664521,-0.601142008594872,5.9639999999999995,132.3043515789474,0.0,705.3016666664521,477.0818651795464,84.98097475000002,705.3016666664521,453.9511097389062,82.26750749999998,705.3016666664521,477.86744366884665,84.49004990288313,705.3016666664521,401.1866197574341,191.208795750001,705.3016666664521,398.6509159732836,191.76779075000107,705.3016666664521,467.99554918690905,167.80624260562251,705.3016666664521,398.895676297442,189.86055925000105,705.3016666664521,513.0716311283813,488.2292378639062,445.14784972851464,610.4112181154017,448.28431955546887,478.0042426516091,478.55416211911734,480.8569513199345,545.5461553557111,512.4906046587131,537.9148169392518,True,0.10327688879717464,0.19975441772070945,0.5156360065631049,-0.17730758532174362,0.062414745661307856,0.06966028361151737,0.3478377416878635,0.5315210629705134,0.7613183314246235,-0.1757573368376495,0.7751238466446456,0.4448144565936968,cached,,,,,,,,,,
AU_H24,Ausgrid 204,687.9388453519954,426.1107858534226,515.8267627013577,3410.782,2651.788369113574,3386.654587564228,906.307,18.163606094182857,751.2944634791457,425.3092631752961,425.3092631752961,0.0,705.3016666664521,0.801522678126496,5.11,129.7407947368421,515.0252400232312,515.0252400232312,0.0,705.3016666664521,0.801522678126496,5.158815624030191,131.4316593649521,427.3584584998496,427.95960050844445,427.95960050844445,0.0,705.3016666664521,-0.601142008594872,5.11,123.74791815789476,0.0,705.3016666664521,522.2217258259034,82.17420675000008,705.3016666664521,457.3394493725116,117.91960000000013,705.3016666664521,522.2217258259034,82.17420675000008,705.3016666664521,404.77109130575235,239.83541324999933,705.3016666664521,400.07884621208603,242.5181527499996,705.3016666664521,493.63479490433184,192.22832555181728,705.3016666664521,402.61755051713925,238.53465949999963,705.3016666664521,556.4609786384034,506.4726160391783,478.92009106563904,687.9388453519954,480.1694503271068,502.00699197547243,501.1280765245859,504.70251349325207,570.5899541034211,556.4609786384034,573.7299305509224,True,0.1247300059253225,0.2162472992637662,0.47180155945426544,-0.08138306115451233,0.09980308028670867,0.11570020055948176,0.2194836587394678,0.386150461943238,0.3988664005639707,0.054969029154048776,0.20985879967434565,0.2222312870014075,cached,,,,,,,,,,
AU_H24,Ausgrid 21,1636.307974369511,1344.7420042823182,1427.6002690937732,8193.731,8030.309187839336,8738.190200597259,321.28099999999995,9.793970000000023,681.1059611306298,1343.9404816041917,1343.9404816041917,0.0,705.3016666664521,0.801522678126496,7.899999999999999,148.17123789473686,1426.7987464156467,1426.7987464156467,0.0,705.3016666664521,0.801522678126496,7.9,183.80259230081862,1343.6302050259364,1344.2313470345314,1344.2313470345314,0.0,705.3016666664521,-0.601142008594872,7.899999999999999,147.9567057894737,0.0,705.3016666664521,1572.7217036780032,29.375610249999973,705.3016666664521,1353.6777128682643,167.72080375000007,705.3016666664521,1572.7217036780032,29.375610249999973,705.3016666664521,1324.6590180639373,240.3229255000008,705.3016666664521,1321.6367652337588,243.00667175000072,705.3016666664521,1365.1920809971352,266.91662787775954,705.3016666664521,1325.7338397656324,237.51758000000078,705.3016666664521,1584.96154128217,1423.561381097431,1405.2788324382173,1636.307974369511,1406.4800200717918,1424.6994980989662,1422.8895451295923,1424.7935703556043,1504.1846825524476,1584.96154128217,1476.4073426128684,True,0.09527085338789656,0.18449876114122452,0.5939701978029457,-0.16470636559241192,0.07539630780142356,0.06979354625987576,0.6933723693453272,0.9461894803983318,0.6546942159105006,-0.02959424470388128,0.6033696826849098,1.0328144355352655,cached,,,,,,,,,,
AU_H24,Ausgrid 223,673.556349807724,443.66414295485146,548.2846388505126,3304.7740000000003,2763.6515892451525,3436.9213633369104,723.391,61.015986461218844,718.962822633673,442.86262027672495,442.86262027672495,0.0,705.3016666664521,0.801522678126496,6.864,122.04612578947368,547.4831161723861,547.4831161723861,0.0,705.3016666664521,0.801522678126496,6.864,136.97616786469288,441.7998969094514,442.40103891804625,442.40103891804625,0.0,705.3016666664521,-0.601142008594872,6.864,119.29225105263158,0.0,705.3016666664521,557.356983394381,64.5855217499998,705.3016666664521,479.5018500191543,105.62070149999984,705.3016666664521,557.5569452290799,64.39202813806244,705.3016666664521,445.3605019030209,188.148345500001,705.3016666664521,442.23184219950474,189.4088860000009,705.3016666664521,503.10037418201415,157.3975519922538,705.3016666664521,442.6670107354735,187.08425800000083,705.3016666664521,584.3869569532726,523.5104756441542,491.50500151471454,673.556349807724,494.5166953671322,520.6187849021405,521.1522113661717,523.7556458613547,605.3580421274679,584.2676174568809,568.6826875121199,True,0.07069416439173425,0.12764946163528051,0.4731553630042602,-0.15502137419071782,0.04840654372816343,0.053614894192559284,0.3736769904459165,0.5939819898857646,0.8414471787050918,-0.12263534026752221,0.6712649005796805,0.45653922873188213,cached,,,,,,,,,,
AU_H24,Ausgrid 240,563.7713099670804,403.4313897723272,503.65018723638497,3184.9710000000005,2589.9224585110805,3378.0217224402095,821.888,124.55928808864266,914.3694381329395,402.6298670942007,402.6298670942007,0.0,705.3016666664521,0.801522678126496,3.492,103.56016605263157,502.84866455825846,502.84866455825846,0.0,705.3016666664521,0.801522678126496,3.492,101.89314881221186,400.458250942068,401.05939295066287,401.05939295066287,0.0,705.3016666664521,-0.601142008594872,3.492,104.37512184210527,0.0,705.3016666664521,459.30152689187713,67.97477850000001,705.3016666664521,455.02508038728126,54.59796874999993,705.3016666664521,459.7070468498854,67.72060919179093,705.3016666664521,398.9763169152561,183.17275049999967,705.3016666664521,394.213249104069,184.51688874999974,705.3016666664521,463.1621515166215,133.51809937533784,705.3016666664521,395.03980731903584,182.6157502499997,705.3016666664521,487.92396734646496,477.77423403311457,443.9478850429452,563.7713099670804,446.58145896092367,471.1297032565357,471.0952860832356,475.29829629025596,546.1056659081399,487.6243512668771,518.7946929230122,True,0.08145041226863796,0.14522107292300154,0.5272101172364717,-0.31373084006906193,0.06483631614742477,0.06971388809753339,0.34028557051604824,0.4777784842405006,0.8020843574450691,-1.1817679840563797,0.600745245640354,0.43765832981450503,cached,,,,,,,,,,
AU_H24,Ausgrid 247,585.6875936635045,434.64449199398365,508.72122201205696,3099.6980000000003,2750.773035734072,3330.8660373828507,455.286,22.36781163434904,588.9200621199493,433.84296931585715,433.84296931585715,0.0,705.3016666664521,0.801522678126496,5.044138504155123,85.74211578947367,507.91969933393045,507.91969933393045,0.0,705.3016666664521,0.801522678126496,4.537999999999999,98.93566820487786,434.4724650659924,435.0736070745873,435.0736070745873,0.0,705.3016666664521,-0.601142008594872,4.584,81.78256894736843,0.0,705.3016666664521,513.7636371175895,41.46956149999998,705.3016666664521,462.4832132362314,67.74190000000023,705.3016666664521,513.7636371175895,41.46956149999998,705.3016666664521,410.55238675186,202.37342199999978,705.3016666664521,407.6855168666396,204.11990849999967,705.3016666664521,476.54204284757316,141.86263170010847,705.3016666664521,409.0670181193224,202.09365324999965,705.3016666664521,531.0426210759229,490.70900490289813,468.5485354607293,585.6875936635045,470.37037357293104,493.27270697348894,492.73547874163944,494.8746459185266,549.9444170974227,531.0426210759229,535.6514727226183,True,0.07532195914740022,0.13814792052415284,0.5845154793766889,-0.2643361331272016,0.05213058243641356,0.05903207377466487,0.3167813705285906,0.4602639136206781,0.7354425185299268,-0.09680646313549102,0.4800647109001793,0.48314197708936796,cached,,,,,,,,,,
AU_H24,Ausgrid 249,1172.8472353629602,843.9323885146804,912.0956251296886,5669.514999999999,5251.2660359002775,5787.831946888535,591.292,13.892000000000024,533.2995362528483,843.1308658365539,843.1308658365539,0.0,705.3016666664521,0.801522678126496,4.91,158.97280421052633,911.2941024515621,911.2941024515621,0.0,705.3016666664521,0.801522678126496,4.91,175.69122061938688,843.5590231258941,844.1601651344889,844.1601651344889,0.0,705.3016666664521,-0.601142008594872,4.91,157.44696947368422,0.0,705.3016666664521,1061.7807277161464,53.74410299999996,705.3016666664521,856.2646647658667,174.2965437499998,705.3016666664521,1061.7807277161464,53.74410299999996,705.3016666664521,827.5416575562086,239.7872787499992,705.3016666664521,821.240507620445,242.17057074999911,705.3016666664521,874.1113248398536,252.6725816805304,705.3016666664521,825.9293917382637,237.96843524999912,705.3016666664521,1084.1741039661465,928.8882246617,909.1619270732625,1172.8472353629602,910.1710569357331,925.0829064257633,922.1449120996112,927.4530237020416,985.3003003877665,1084.1741039661465,979.3915672067413,True,0.10762490065043352,0.19744035685454633,0.4685364157624611,-0.23958401060489587,0.0786221531634761,0.07834976919724664,0.38253414165205846,0.5383692668521257,0.4726084582230131,-0.16488662979261193,0.4615680359723974,0.4833456317418819,cached,,,,,,,,,,
AU_H24,Ausgrid 261,496.71648869267403,350.7178637969732,429.3558225057758,2636.215,2206.5686316481997,2791.4903536981765,530.0060000000001,19.726795013850428,602.5439229179651,349.9163411188467,349.9163411188467,0.0,705.3016666664521,0.801522678126496,4.6739999999999995,82.46789210526316,428.5542998276493,428.5542998276493,0.0,705.3016666664521,0.801522678126496,4.6,84.51852229866742,352.30399313440864,352.9051351430035,352.9051351430035,0.0,705.3016666664521,-0.601142008594872,4.673999999999999,74.39512763157896,0.0,705.3016666664521,416.457540356312,48.21304150000012,705.3016666664521,382.7732879066695,62.05418600000006,705.3016666664521,416.457540356312,48.21304150000012,705.3016666664521,335.3041310870932,183.4269987499999,705.3016666664521,333.897963395459,183.97628449999988,705.3016666664521,399.6169391548919,123.97670872044719,705.3016666664521,334.65806836741484,182.44773824999987,705.3016666664521,436.5463076479787,408.6291987400029,383.3019629808999,496.71648869267403,385.0794855074995,410.6779593049148,410.5547486037923,411.7320472329265,464.57187346355386,436.5463076479787,451.27390112174487,True,0.07965116578547544,0.13773743497360957,0.48566837451712214,-0.1471923966215538,0.06336926478620666,0.06710468750915731,0.27801331236800964,0.45368861958550516,0.6874064824558584,-0.1525149442144722,0.4219985224478972,0.3692415154211128,cached,,,,,,,,,,
AU_H24,Ausgrid 27,988.0321373269044,724.1476648166743,806.4477907697328,4741.581,4390.863348351801,5005.42518884503,554.73,71.38423204986154,665.4376395387809,723.3461421385477,723.3461421385477,0.0,705.3016666664521,0.801522678126496,6.473999999999999,133.1299594736842,805.6462680916063,805.6462680916063,0.0,705.3016666664521,0.801522678126496,6.473999999999999,153.11253522147328,724.0730226041215,724.6741646127164,724.6741646127164,0.0,705.3016666664521,-0.601142008594872,6.473999999999999,130.57000157894737,0.0,705.3016666664521,894.9700545660112,45.817664250000014,705.3016666664521,744.2149561505784,134.69423224999974,705.3016666664521,894.9931866769198,45.8022146591163,705.3016666664521,709.5340890647994,214.71272025000286,705.3016666664521,705.4584594649615,217.98293450000284,705.3016666664521,761.2070384116535,216.5666480697975,705.3016666664521,708.2409242081525,213.63005800000283,705.3016666664521,914.0774427848849,800.3375529214115,778.477189928683,988.0321373269044,779.6184812640427,797.2534483748203,796.284682173296,798.9977225023007,870.2446804453467,914.0607480035112,851.4431417740691,True,0.07956442911584438,0.13907387383226322,0.46480841332382583,-0.1380637771742026,0.0613565608049724,0.06947565757864597,0.39117025684857254,0.5626317970685518,0.6026089537056212,-0.1357889630632152,0.5504054082982139,0.5979458929548044,cached,,,,,,,,,,
AU_H24,Ausgrid 29,760.9455774228431,469.93205656297437,565.1482960490738,3680.29,2870.847829459834,3578.781761995504,1039.942,76.02830470914128,765.7089946883623,469.13053388484786,469.13053388484786,0.0,705.3016666664521,0.801522678126496,4.566,154.4132805263158,564.3467733709473,564.3467733709473,0.0,705.3016666664521,0.801522678126496,4.566,172.1984912223426,468.36514925959045,468.96629126818533,468.96629126818533,0.0,705.3016666664521,-0.601142008594872,4.566,153.66801947368424,0.0,705.3016666664521,597.4197134888756,90.3545420000003,705.3016666664521,516.5249578847286,129.90818600000003,705.3016666664521,598.2644124359892,89.80538471097027,705.3016666664521,472.30777222697856,216.1171524999992,705.3016666664521,467.1484386518233,217.7259119999992,705.3016666664521,544.4311018352385,200.44165496565282,705.3016666664521,470.0943730779205,214.75042024999925,705.3016666664521,635.6833227322269,570.6533687180619,532.3934907069589,760.9455774228431,534.2709234489392,559.5737148487535,557.8675686518229,562.3565857686449,636.8976673917166,635.067439322209,627.9484580709271,True,0.14312892207443978,0.28554971967796333,0.6016833173877851,-0.34778501535256523,0.04725304140197834,0.10470820921877895,0.33662094915285734,0.48444751150716586,0.6241923503781881,-0.06871152053632401,0.6427642570046475,0.43993818498658216,cached,,,,,,,,,,
AU_H24,Ausgrid 290,909.5216123696301,681.4801490682482,766.4568660834947,4534.246,4389.133977015235,4900.6399465875165,274.671,11.769732500000016,518.5759911231339,680.6786263901217,680.6786263901217,0.0,705.3016666664521,0.801522678126496,9.386,118.67157157894738,765.6553434053682,765.6553434053682,0.0,705.3016666664521,0.801522678126496,7.886,123.25077711914182,680.6586410739848,681.2597830825796,681.2597830825796,0.0,705.3016666664521,-0.601142008594872,9.386,117.72289289473686,0.0,705.3016666664521,858.9133713809513,25.169057750000007,705.3016666664521,686.4194707981576,134.0846907500002,705.3016666664521,858.9133713809513,25.169057750000007,705.3016666664521,652.0291796395699,233.66473175000115,705.3016666664521,648.8548348700257,236.46747725000083,705.3016666664521,712.970934264438,197.3052080602717,705.3016666664521,650.576200707643,232.03601600000107,705.3016666664521,869.4004787767847,742.288091943991,729.7098464467917,909.5216123696301,730.9266372261429,747.2578740409767,747.3829503908594,749.3894845354037,817.8113565498038,869.4004787767847,795.1814376228846,True,0.0798630598212966,0.14497017842034446,0.53405670954886,-0.23533814454747226,0.05510043591491854,0.06148971289094599,0.3746286309533978,0.6166716889168476,0.589230260323011,0.05365710816831171,0.31756489268348287,0.4379817406511955,cached,,,,,,,,,,
AU_H24,Ausgrid 5,693.2340040055082,479.9056939025153,563.8576432794727,3203.059,2924.593386890582,3406.2479526376383,493.563,107.24149369113576,585.5815508481737,479.1041712243888,479.1041712243888,0.0,705.3016666664521,0.801522678126496,6.104059999999999,108.99292157894737,563.0561206013462,563.0561206013462,0.0,705.3016666664521,0.801522678126496,6.27,112.22244276922189,479.7744207607323,480.3755627693272,480.3755627693272,0.0,705.3016666664521,-0.601142008594872,6.27,105.61062157894739,0.0,705.3016666664521,622.7630045733109,37.59595399999919,705.3016666664521,499.34791340012384,108.3978994999998,705.3016666664521,622.759109748307,37.59541240191485,705.3016666664521,463.50778369615045,189.8841952500053,705.3016666664521,461.38788971469205,190.87549975000542,705.3016666664521,521.9716955901952,163.32189022844892,705.3016666664521,463.17918741364355,188.31242650000542,705.3016666664521,638.4238649157714,544.5137048584571,523.778846418627,693.2340040055082,525.3194112270767,541.6426984553125,540.919347943861,542.6261983836526,610.6169944333151,638.4279854066439,590.0224831853823,True,0.06814791412138407,0.11710733052461185,0.47226775878344934,-0.16237891920325054,0.05649375791136136,0.06082099176693417,0.3175822471555441,0.514922947697454,0.7001333527993215,-0.15626670956538358,0.22591365500657443,0.567043674586579,cached,,,,,,,,,,
AU_H24,Ausgrid 65,1028.4638662270468,737.8712059152675,841.0554073405981,4949.204,4329.085810782549,5110.271633772544,790.739,24.316401890581748,795.0971249848767,737.069683237141,737.069683237141,0.0,705.3016666664521,0.801522678126496,8.204,146.45557789473682,840.2538846624716,840.2538846624716,0.0,705.3016666664521,0.801522678126496,8.204,156.5938803572145,737.6103379279955,738.2114799365903,738.2114799365903,0.0,705.3016666664521,-0.601142008594872,7.292925000000005,143.62302236842106,0.0,705.3016666664521,893.7376826082135,71.74419474999988,705.3016666664521,767.5512421888121,137.48929175000006,705.3016666664521,893.822176497856,71.69521807801831,705.3016666664521,726.27581857273,230.04108399999956,705.3016666664521,721.8850181151615,232.5222377499993,705.3016666664521,793.4252019178128,211.959765081563,705.3016666664521,724.752791049715,228.50842774999956,705.3016666664521,923.6951840303636,824.8384470846455,797.4532639148376,1028.4638662270468,798.8943633714078,819.9646359455481,818.7692838443279,822.1262702393965,906.3028574894374,923.6310970873801,881.7417707017975,True,0.12974284464314256,0.2205587200041776,0.5028016005253555,-0.1824783246378363,0.11175110980990763,0.12145179081688519,0.41237207755474187,0.6431886652119221,0.5627728701205439,-0.06341346936635195,0.7606151664215816,0.751653052404559,cached,,,,,,,,,,
AU_H24,Ausgrid 66,421.3794680075512,210.59657520885568,312.34911241621006,2171.043,1436.5111918213297,1996.190641930234,1009.2339999999999,158.47783310941844,734.6832959589269,209.79505253072918,209.79505253072918,0.0,705.3016666664521,0.801522678126496,4.126,117.14681105263158,311.54758973808356,311.54758973808356,0.0,705.3016666664521,0.801522678126496,4.126,101.04454222845307,208.95918146827825,209.56032347687312,209.56032347687312,0.0,705.3016666664521,-0.601142008594872,3.55,115.7282413157895,0.0,705.3016666664521,276.66198142500747,80.03942649999928,705.3016666664521,259.5383817616244,87.3371000000001,705.3016666664521,276.9919263029922,79.8552013605791,705.3016666664521,214.4869367281427,187.01038750000856,705.3016666664521,213.58526486427274,187.1515102500087,705.3016666664521,291.71669177853715,140.56625511933578,705.3016666664521,212.82935009466098,186.26682425000848,705.3016666664521,310.2649268699002,295.92884009495776,257.17928201652387,421.3794680075512,259.4077464807855,290.4405268654979,291.5650608017764,292.4079315198129,354.4510050113988,310.0117424666738,350.28596474492707,True,0.09843663261503294,0.18686639257524995,0.4795359498142808,-0.23906666279801936,0.0686754904419229,0.07688181429302968,0.20693777544179143,0.30947691027934565,0.6124206466688332,-0.1558182321054462,0.16095183382205017,0.26665102776284433,cached,,,,,,,,,,
AU_H24,Ausgrid 67,801.956361678157,424.1176877036011,558.5970341521468,4470.205,2740.091387596953,3611.4370496458077,2399.488,463.93773765927983,1341.1488695704106,423.3161650254746,423.3161650254746,0.0,705.3016666664521,0.801522678126496,3.56,204.07160763157896,557.7955114740203,557.7955114740203,0.0,705.3016666664521,0.801522678126496,3.582139826492125,198.3565344324379,423.6482180284653,424.24936003706017,424.24936003706017,0.0,705.3016666664521,-0.601142008594872,3.4559999999999995,203.46938447368422,0.0,705.3016666664521,476.64754541455443,177.70860800000028,705.3016666664521,502.41994341967415,141.81140000000025,705.3016666664521,483.793404047809,172.44892512572935,705.3016666664521,434.72760683894114,238.6361937499999,705.3016666664521,430.5232026254064,241.12322299999983,705.3016666664521,533.2267956994114,236.82156364861072,705.3016666664521,431.97366418524115,238.86144424999992,705.3016666664521,555.6471228501963,561.5080267530076,508.4271282258337,801.956361678157,509.14752421675905,531.4992659560744,530.9912122087396,534.1593542347745,641.2455901656625,550.6927987478879,631.9024472196659,True,0.23869310955813916,0.40587909912739445,0.45124277848739297,-0.10864297038847348,0.2092085147670216,0.22127774982731543,0.286621795830487,0.3970806891353592,0.3744969491999403,0.14324592081527698,0.2802343838243035,0.2921953249824256,cached,,,,,,,,,,
AU_H24,Ausgrid 81,363.59569486715895,203.00159024651168,325.0854744300923,2470.9849999999997,1391.96131882964,2366.253564540064,1453.213,252.22661655124654,1233.250546904761,202.5537014832448,202.5537014832448,0.0,705.3016666664521,0.4478887632668799,4.232,121.01619605263159,324.7002203170192,324.7002203170192,0.0,705.3016666664521,0.3852541130730978,4.232,114.15215448923473,199.6297867752116,200.2309287838065,200.2309287838065,0.0,705.3016666664521,-0.601142008594872,4.232,121.62658684210528,0.0,705.3016666664521,217.10767056905019,113.83088499999812,705.3016666664521,298.2387141681192,32.21870000000034,705.3016666664521,217.92704641117706,113.39322346315605,705.3016666664521,221.1171591318573,170.280169999998,705.3016666664521,218.80619950358127,171.540199749998,705.3016666664521,308.1032802140727,68.38487144015491,705.3016666664521,219.16313096993065,169.8195864999979,705.3016666664521,265.17422285415876,311.66317250145266,250.30753129275547,363.59569486715895,253.4250052684415,289.92129201159645,290.2812827327471,292.0672299651898,372.6488721339401,264.53720598571607,336.59697664747057,True,0.12253455182529224,0.21817287133784183,0.5521033645557929,-0.17526140467099016,0.08742267334100913,0.09776781123968803,0.33778468679976026,0.5156546680722263,0.9989925166108257,-1.5748830956841249,0.24148890767877637,0.1551041135279704,cached,,,,,,,,,,
